Suggest_Method,n,Iteration,Repeat,I,H,C,P,Highest_Observed_Fluorescence
BO,3,2,19,I3,H2,C1,P1,1041
BO,3,2,19,I2,H2,C5,P1,432
BO,3,3,19,I2,H1,C4,P4,394759
BO,3,3,19,I4,H1,C5,P4,1214
BO,3,3,19,I1,H5,C1,P3,2255400
BO,3,4,19,I3,H4,C2,P3,2388
BO,3,4,19,I1,H1,C5,P3,2681
BO,3,4,19,I1,H4,C4,P3,10325
BO,3,5,19,I2,H5,C1,P2,180
BO,3,5,19,I3,H5,C1,P1,275
BO,3,5,19,I5,H5,C1,P2,189
BO,3,6,19,I1,H2,C1,P3,435
BO,3,6,19,I1,H4,C1,P1,182961
BO,3,6,19,I1,H3,C1,P2,907
BO,3,7,19,I4,H4,C1,P3,195425
BO,3,7,19,I3,H1,C1,P3,5964
BO,3,7,19,I1,H3,C1,P3,7073
BO,3,8,19,I1,H5,C5,P1,441
BO,3,8,19,I1,H5,C2,P2,144
BO,3,8,19,I1,H5,C4,P3,23348
BO,3,9,19,I1,H5,C1,P2,1096
BO,3,9,19,I1,H5,C1,P4,10536
BO,3,9,19,I1,H5,C1,P1,552
BO,3,10,19,I2,H5,C2,P3,463
BO,3,10,19,I4,H5,C5,P3,1351
BO,3,10,19,I3,H5,C3,P3,73296
BO,3,11,19,I2,H5,C1,P3,11042
BO,3,11,19,I4,H5,C1,P3,7614
BO,3,11,19,I5,H5,C1,P3,1706
BO,3,12,19,I4,H2,C3,P3,719
BO,3,12,19,I3,H2,C1,P3,8565
BO,3,12,19,I5,H2,C2,P3,439
BO,3,13,19,I4,H3,C5,P2,3095
BO,3,13,19,I1,H4,C1,P3,26799
BO,3,13,19,I1,H1,C1,P3,1189
BO,3,14,19,I2,H2,C4,P4,314581
BO,3,14,19,I3,H2,C4,P1,1131
BO,3,14,19,I5,H2,C4,P2,2787
BO,3,15,19,I1,H5,C2,P3,955
BO,3,15,19,I1,H5,C3,P3,10068
BO,3,15,19,I1,H5,C5,P3,187
BO,3,16,19,I2,H4,C2,P4,14916
BO,3,16,19,I5,H2,C3,P4,299
BO,3,16,19,I3,H1,C5,P4,1066
BO,3,17,19,I1,H5,C3,P1,204
BO,3,17,19,I1,H5,C4,P1,3280
BO,3,17,19,I1,H5,C2,P1,3260
BO,3,18,19,I5,H1,C3,P3,809
BO,3,18,19,I5,H4,C3,P3,314
BO,3,18,19,I5,H2,C3,P3,80824
BO,3,19,19,I5,H2,C3,P1,64
BO,3,19,19,I5,H4,C2,P1,1192715
BO,3,19,19,I5,H2,C4,P1,92071
BO,3,20,19,I1,H3,C1,P4,29072
BO,3,20,19,I1,H2,C1,P4,186
BO,3,20,19,I1,H4,C1,P4,1422626
BO,3,21,19,I4,H2,C5,P4,133
BO,3,21,19,I4,H2,C4,P4,55257
BO,3,21,19,I4,H2,C3,P4,463
BO,3,22,19,I2,H3,C4,P3,525213
BO,3,22,19,I3,H3,C2,P3,575
BO,3,22,19,I5,H3,C4,P3,125959
BO,3,23,19,I1,H3,C3,P2,528
BO,3,23,19,I1,H1,C2,P2,80
BO,3,23,19,I1,H3,C4,P2,4374
BO,3,24,19,I3,H4,C1,P4,162449
BO,3,24,19,I3,H5,C1,P3,17599
BO,3,24,19,I3,H4,C1,P2,5963
BO,3,25,19,I3,H2,C3,P4,608
BO,3,25,19,I3,H3,C4,P4,19498
BO,3,25,19,I3,H3,C5,P4,617
BO,3,26,19,I1,H1,C5,P4,6858
BO,3,26,19,I1,H2,C4,P2,2799
BO,3,26,19,I1,H2,C2,P2,87
BO,3,27,19,I3,H5,C1,P3,17599
BO,3,27,19,I2,H5,C5,P2,22103
BO,3,27,19,I2,H5,C4,P4,739
BO,3,28,19,I4,H5,C1,P1,307
BO,3,28,19,I4,H2,C1,P1,564
BO,3,28,19,I4,H1,C1,P1,768
BO,3,29,19,I2,H3,C5,P1,5717
BO,3,29,19,I2,H3,C3,P1,259
BO,3,29,19,I2,H3,C4,P1,2109
BO,3,30,19,I3,H4,C5,P3,1628
BO,3,30,19,I5,H4,C5,P3,399
BO,3,30,19,I2,H4,C5,P3,4595
BO,3,1,20,I4,H5,C3,P2,97728
BO,3,1,20,I2,H5,C1,P1,299
BO,3,1,20,I4,H2,C2,P1,1222
BO,3,2,20,I1,H5,C4,P4,43692
BO,3,2,20,I5,H1,C1,P3,1428
BO,3,2,20,I2,H2,C5,P1,432
BO,3,3,20,I2,H4,C3,P2,84917
BO,3,3,20,I3,H2,C1,P4,24
BO,3,3,20,I2,H3,C2,P4,397
BO,3,4,20,I2,H4,C3,P2,84917
BO,3,4,20,I1,H5,C3,P2,351
BO,3,4,20,I4,H5,C3,P3,3806
BO,3,5,20,I5,H1,C2,P2,13391
BO,3,5,20,I4,H4,C2,P2,25881
BO,3,5,20,I4,H5,C4,P2,1042361
BO,3,6,20,I3,H4,C4,P3,183711
BO,3,6,20,I1,H4,C4,P1,79212
BO,3,6,20,I2,H1,C4,P2,807121
BO,3,7,20,I3,H4,C4,P2,451
BO,3,7,20,I1,H5,C4,P2,1189738
BO,3,7,20,I2,H3,C4,P2,8619
BO,3,8,20,I1,H4,C4,P2,89908
BO,3,8,20,I1,H2,C4,P2,2799
BO,3,8,20,I3,H5,C3,P3,73296
BO,3,9,20,I1,H3,C3,P1,159
BO,3,9,20,I3,H3,C3,P3,47774
BO,3,9,20,I4,H3,C3,P1,96
BO,3,10,20,I5,H4,C4,P3,11626
BO,3,10,20,I5,H4,C4,P1,806841
BO,3,10,20,I4,H3,C2,P1,856
BO,3,11,20,I4,H3,C3,P2,1122
BO,3,11,20,I1,H3,C3,P2,528
BO,3,11,20,I3,H3,C3,P2,51
BO,3,12,20,I1,H5,C4,P1,3280
BO,3,12,20,I2,H3,C3,P2,138
BO,3,12,20,I2,H3,C5,P1,5717
BO,3,13,20,I1,H4,C1,P4,1422626
BO,3,13,20,I3,H4,C1,P4,162449
BO,3,13,20,I4,H4,C1,P4,568488
BO,3,14,20,I4,H1,C1,P2,129
BO,3,14,20,I4,H5,C1,P2,26
BO,3,14,20,I1,H5,C1,P2,1096
BO,3,15,20,I1,H1,C5,P4,6858
BO,3,15,20,I1,H1,C3,P4,65332
BO,3,15,20,I1,H2,C2,P4,72535
BO,3,16,20,I1,H5,C3,P1,204
BO,3,16,20,I1,H3,C1,P1,4217
BO,3,16,20,I1,H2,C1,P4,186
BO,3,17,20,I1,H4,C5,P4,14307
BO,3,17,20,I1,H4,C3,P4,390622
BO,3,17,20,I1,H4,C2,P4,53404
BO,3,18,20,I5,H5,C4,P4,1427
BO,3,18,20,I5,H1,C4,P4,68986
BO,3,18,20,I5,H5,C4,P1,50
BO,3,19,20,I1,H3,C4,P1,3401
BO,3,19,20,I2,H3,C4,P1,2109
BO,3,19,20,I4,H3,C4,P1,452
BO,3,20,20,I3,H1,C2,P4,2821
BO,3,20,20,I3,H5,C2,P4,2681
BO,3,20,20,I3,H1,C3,P4,2208
BO,3,21,20,I1,H4,C1,P1,182961
BO,3,21,20,I1,H5,C1,P3,2255400
BO,3,21,20,I1,H1,C1,P3,1189
BO,3,22,20,I4,H5,C1,P3,7614
BO,3,22,20,I3,H5,C1,P3,17599
BO,3,22,20,I2,H5,C1,P3,11042
BO,3,23,20,I5,H4,C2,P1,1192715
BO,3,23,20,I5,H4,C3,P1,61707
BO,3,23,20,I5,H4,C5,P1,9112
BO,3,24,20,I5,H1,C3,P4,2794
BO,3,24,20,I5,H3,C2,P4,780
BO,3,24,20,I5,H2,C3,P4,299
BO,3,25,20,I4,H4,C5,P2,4125
BO,3,25,20,I1,H5,C3,P3,10068
BO,3,25,20,I3,H4,C5,P2,684
BO,3,26,20,I4,H4,C2,P1,142493
BO,3,26,20,I2,H4,C2,P1,642076
BO,3,26,20,I3,H4,C2,P1,53171
BO,3,27,20,I2,H3,C4,P3,525213
BO,3,27,20,I2,H3,C2,P3,738
BO,3,27,20,I2,H5,C4,P3,2953
BO,3,28,20,I3,H1,C2,P2,444
BO,3,28,20,I4,H1,C2,P2,1332
BO,3,28,20,I2,H1,C2,P2,625
BO,3,29,20,I1,H5,C1,P4,10536
BO,3,29,20,I4,H2,C4,P3,1317074
BO,3,29,20,I3,H2,C4,P3,2674917
BO,3,30,20,I5,H1,C2,P4,42771
BO,3,30,20,I3,H3,C4,P3,87871
BO,3,30,20,I3,H5,C5,P2,1061
BO,3,1,21,I4,H4,C2,P3,7197
BO,3,1,21,I3,H3,C3,P4,155
BO,3,1,21,I5,H4,C5,P1,9112
BO,3,2,21,I3,H3,C1,P4,52156
BO,3,2,21,I1,H2,C4,P1,1023
BO,3,2,21,I5,H4,C1,P1,80915
BO,3,3,21,I2,H2,C3,P4,1549
BO,3,3,21,I1,H4,C5,P4,14307
BO,3,3,21,I3,H1,C3,P1,24
BO,3,4,21,I2,H5,C3,P4,448
BO,3,4,21,I2,H5,C3,P3,113506
BO,3,4,21,I2,H5,C3,P2,313
BO,3,5,21,I2,H4,C3,P3,81404
BO,3,5,21,I2,H1,C3,P3,260
BO,3,5,21,I1,H2,C5,P3,1604
BO,3,6,21,I5,H5,C3,P3,5033
BO,3,6,21,I1,H5,C3,P3,10068
BO,3,6,21,I3,H2,C3,P3,429
BO,3,7,21,I2,H2,C5,P3,234
BO,3,7,21,I2,H3,C5,P3,6386
BO,3,7,21,I2,H5,C5,P3,156
BO,3,8,21,I2,H3,C3,P3,840
BO,3,8,21,I2,H2,C2,P3,443
BO,3,8,21,I2,H4,C2,P3,717
BO,3,9,21,I4,H5,C1,P1,307
BO,3,9,21,I1,H5,C1,P1,552
BO,3,9,21,I3,H5,C1,P1,275
BO,3,10,21,I2,H2,C3,P3,11373
BO,3,10,21,I5,H1,C3,P3,809
BO,3,10,21,I5,H5,C4,P1,50
BO,3,11,21,I4,H2,C5,P2,14505
BO,3,11,21,I1,H2,C2,P4,72535
BO,3,11,21,I5,H2,C2,P1,1817
BO,3,12,21,I2,H4,C1,P2,1161728
BO,3,12,21,I1,H2,C3,P4,50003
BO,3,12,21,I2,H5,C1,P2,180
BO,3,13,21,I5,H4,C5,P2,2556
BO,3,13,21,I1,H4,C3,P2,12380
BO,3,13,21,I2,H4,C2,P2,7585
BO,3,14,21,I1,H4,C1,P4,1422626
BO,3,14,21,I3,H4,C1,P3,544517
BO,3,14,21,I3,H4,C1,P2,5963
BO,3,15,21,I5,H4,C1,P2,197486
BO,3,15,21,I5,H4,C1,P3,2773348
BO,3,15,21,I4,H4,C1,P3,195425
BO,3,16,21,I5,H4,C1,P4,1056921
BO,3,16,21,I5,H1,C1,P3,1428
BO,3,16,21,I5,H3,C1,P3,552
BO,3,17,21,I2,H4,C1,P3,549731
BO,3,17,21,I1,H4,C1,P3,26799
BO,3,17,21,I4,H2,C5,P4,133
BO,3,18,21,I1,H2,C2,P3,119
BO,3,18,21,I1,H2,C4,P3,195055
BO,3,18,21,I1,H2,C3,P3,4151
BO,3,19,21,I3,H3,C4,P1,2850
BO,3,19,21,I4,H3,C4,P1,452
BO,3,19,21,I4,H3,C3,P1,96
BO,3,20,21,I4,H1,C3,P4,580
BO,3,20,21,I4,H1,C4,P4,10865
BO,3,20,21,I2,H1,C5,P4,3087
BO,3,21,21,I5,H4,C4,P3,11626
BO,3,21,21,I5,H4,C3,P3,314
BO,3,21,21,I1,H3,C3,P3,66106
BO,3,22,21,I5,H2,C1,P3,13334
BO,3,22,21,I4,H4,C5,P1,541
BO,3,22,21,I4,H2,C4,P1,31476
BO,3,23,21,I5,H3,C5,P3,334
BO,3,23,21,I3,H4,C3,P4,23537
BO,3,23,21,I3,H4,C4,P4,89478
BO,3,24,21,I1,H5,C2,P1,3260
BO,3,24,21,I1,H5,C2,P4,545
BO,3,24,21,I2,H5,C2,P2,62
BO,3,25,21,I5,H2,C2,P2,257
BO,3,25,21,I5,H5,C4,P2,7898
BO,3,25,21,I3,H2,C1,P1,1041
BO,3,26,21,I3,H4,C4,P1,99899
BO,3,26,21,I1,H4,C4,P1,79212
BO,3,26,21,I4,H4,C4,P1,1003785
BO,3,27,21,I5,H5,C5,P3,2468
BO,3,27,21,I3,H5,C5,P3,2004
BO,3,27,21,I1,H5,C5,P3,187
BO,3,28,21,I4,H1,C1,P3,10066
BO,3,28,21,I4,H1,C1,P4,106
BO,3,28,21,I4,H5,C1,P3,7614
BO,3,29,21,I3,H2,C4,P3,2674917
BO,3,29,21,I3,H5,C4,P3,1763
BO,3,29,21,I2,H2,C2,P2,65
BO,3,30,21,I1,H4,C4,P2,89908
BO,3,30,21,I4,H4,C4,P2,1830
BO,3,30,21,I2,H4,C4,P2,277
BO,3,1,22,I5,H5,C4,P1,50
BO,3,1,22,I1,H1,C5,P4,6858
BO,3,1,22,I1,H4,C1,P3,26799
BO,3,2,22,I3,H5,C5,P3,2004
BO,3,2,22,I3,H1,C3,P2,253
BO,3,2,22,I4,H4,C4,P1,1003785
BO,3,3,22,I4,H1,C1,P4,106
BO,3,3,22,I1,H2,C3,P2,5681
BO,3,3,22,I1,H2,C2,P2,87
BO,3,4,22,I2,H3,C5,P2,5824
BO,3,4,22,I2,H3,C1,P4,15196
BO,3,4,22,I2,H3,C1,P3,5224
BO,3,5,22,I1,H5,C4,P1,3280
BO,3,5,22,I4,H1,C4,P1,263
BO,3,5,22,I5,H3,C2,P2,622
BO,3,6,22,I4,H4,C2,P4,31394
BO,3,6,22,I4,H4,C3,P4,61707
BO,3,6,22,I4,H4,C2,P2,25881
BO,3,7,22,I3,H1,C2,P4,2821
BO,3,7,22,I3,H1,C2,P3,5071
BO,3,7,22,I1,H1,C5,P2,4490
BO,3,8,22,I4,H2,C4,P1,31476
BO,3,8,22,I2,H3,C4,P1,2109
BO,3,8,22,I5,H4,C4,P1,806841
BO,3,9,22,I4,H5,C1,P1,307
BO,3,9,22,I4,H1,C3,P4,580
BO,3,9,22,I5,H1,C3,P4,2794
BO,3,10,22,I2,H4,C4,P1,768578
BO,3,10,22,I3,H4,C3,P1,102
BO,3,10,22,I4,H4,C3,P1,187
BO,3,11,22,I4,H4,C4,P4,296285
BO,3,11,22,I4,H4,C4,P2,1830
BO,3,11,22,I4,H4,C4,P3,7499
BO,3,12,22,I2,H2,C2,P1,156
BO,3,12,22,I4,H1,C1,P1,768
BO,3,12,22,I3,H3,C3,P1,69
BO,3,13,22,I5,H5,C2,P4,892
BO,3,13,22,I4,H5,C3,P4,1341
BO,3,13,22,I3,H5,C3,P2,71883
BO,3,14,22,I5,H5,C4,P1,50
BO,3,14,22,I3,H4,C4,P1,99899
BO,3,14,22,I3,H2,C3,P4,608
BO,3,15,22,I1,H2,C1,P3,435
BO,3,15,22,I4,H2,C1,P3,4469
BO,3,15,22,I5,H2,C1,P3,13334
BO,3,16,22,I5,H3,C2,P4,780
BO,3,16,22,I4,H3,C2,P4,729
BO,3,16,22,I2,H3,C2,P4,397
BO,3,17,22,I2,H5,C3,P2,313
BO,3,17,22,I4,H5,C2,P2,79
BO,3,17,22,I5,H5,C2,P2,73
BO,3,18,22,I4,H1,C1,P1,768
BO,3,18,22,I1,H4,C4,P1,79212
BO,3,18,22,I2,H1,C2,P3,12701
BO,3,19,22,I2,H5,C3,P4,448
BO,3,19,22,I2,H1,C3,P4,5642
BO,3,19,22,I2,H2,C3,P4,1549
BO,3,20,22,I1,H4,C5,P3,1076
BO,3,20,22,I4,H1,C1,P2,129
BO,3,20,22,I1,H4,C2,P4,53404
BO,3,21,22,I2,H5,C1,P1,299
BO,3,21,22,I2,H1,C3,P1,11
BO,3,21,22,I2,H5,C5,P1,204
BO,3,22,22,I5,H1,C5,P2,48601
BO,3,22,22,I4,H1,C5,P2,14448
BO,3,22,22,I5,H1,C5,P4,3239
BO,3,23,22,I1,H2,C4,P2,2799
BO,3,23,22,I1,H1,C4,P2,2488
BO,3,23,22,I1,H3,C4,P2,4374
BO,3,24,22,I2,H1,C1,P4,364
BO,3,24,22,I2,H1,C5,P4,3087
BO,3,24,22,I2,H1,C5,P2,97843
BO,3,25,22,I4,H2,C1,P3,4469
BO,3,25,22,I5,H5,C4,P1,50
BO,3,25,22,I1,H3,C5,P1,4368
BO,3,26,22,I2,H3,C1,P4,15196
BO,3,26,22,I4,H1,C2,P4,1995
BO,3,26,22,I2,H1,C2,P4,4276
BO,3,27,22,I4,H3,C1,P4,17504
BO,3,27,22,I5,H3,C1,P4,25234
BO,3,27,22,I5,H3,C5,P4,498
BO,3,28,22,I4,H4,C1,P4,568488
BO,3,28,22,I5,H4,C1,P4,1056921
BO,3,28,22,I2,H4,C1,P4,1682296
BO,3,29,22,I2,H4,C5,P4,3997
BO,3,29,22,I5,H5,C1,P2,189
BO,3,29,22,I5,H5,C1,P4,237
BO,3,30,22,I2,H4,C1,P3,549731
BO,3,30,22,I2,H4,C1,P2,1161728
BO,3,30,22,I2,H3,C3,P4,512
BO,3,1,23,I5,H4,C1,P1,80915
BO,3,1,23,I4,H4,C2,P3,7197
BO,3,1,23,I3,H1,C3,P2,253
BO,3,2,23,I1,H2,C2,P1,1318
BO,3,2,23,I4,H2,C3,P1,26
BO,3,2,23,I4,H1,C5,P2,14448
BO,3,3,23,I4,H5,C4,P4,1358
BO,3,3,23,I3,H1,C2,P3,5071
BO,3,3,23,I5,H1,C5,P4,3239
BO,3,4,23,I4,H3,C3,P1,96
BO,3,4,23,I5,H3,C5,P1,4533
BO,3,4,23,I2,H3,C3,P1,259
BO,3,5,23,I5,H4,C1,P3,2773348
BO,3,5,23,I3,H5,C3,P2,71883
BO,3,5,23,I2,H5,C5,P1,204
BO,3,6,23,I5,H1,C1,P3,1428
BO,3,6,23,I3,H5,C1,P3,17599
BO,3,6,23,I2,H3,C1,P3,5224
BO,3,7,23,I1,H2,C3,P1,67
BO,3,7,23,I5,H4,C5,P3,399
BO,3,7,23,I4,H4,C3,P2,1014
BO,3,8,23,I4,H4,C1,P3,195425
BO,3,8,23,I3,H4,C1,P3,544517
BO,3,8,23,I1,H4,C1,P3,26799
BO,3,9,23,I5,H4,C3,P3,314
BO,3,9,23,I5,H4,C2,P3,208
BO,3,9,23,I5,H4,C4,P4,225354
BO,3,10,23,I2,H4,C1,P4,1682296
BO,3,10,23,I2,H4,C1,P2,1161728
BO,3,10,23,I5,H4,C1,P2,197486
BO,3,11,23,I3,H1,C2,P4,2821
BO,3,11,23,I4,H1,C2,P4,1995
BO,3,11,23,I2,H1,C2,P2,625
BO,3,12,23,I5,H4,C1,P4,1056921
BO,3,12,23,I4,H5,C3,P1,79
BO,3,12,23,I4,H5,C5,P1,139
BO,3,13,23,I2,H4,C1,P3,549731
BO,3,13,23,I2,H1,C5,P3,1102699
BO,3,13,23,I2,H3,C3,P3,840
BO,3,14,23,I1,H1,C1,P3,1189
BO,3,14,23,I3,H4,C5,P2,684
BO,3,14,23,I3,H4,C5,P4,1162
BO,3,15,23,I2,H5,C2,P1,1007
BO,3,15,23,I4,H2,C2,P1,1222
BO,3,15,23,I3,H2,C2,P1,844
BO,3,16,23,I4,H1,C3,P3,127
BO,3,16,23,I4,H5,C5,P3,1351
BO,3,16,23,I4,H1,C5,P3,270
BO,3,17,23,I2,H3,C1,P1,2217
BO,3,17,23,I2,H5,C1,P1,299
BO,3,17,23,I1,H3,C1,P1,4217
BO,3,18,23,I1,H4,C3,P1,36
BO,3,18,23,I4,H4,C2,P1,142493
BO,3,18,23,I3,H4,C3,P1,102
BO,3,19,23,I5,H2,C1,P3,13334
BO,3,19,23,I5,H3,C1,P3,552
BO,3,19,23,I5,H5,C1,P3,1706
BO,3,20,23,I1,H3,C2,P3,444
BO,3,20,23,I1,H2,C4,P4,399845
BO,3,20,23,I1,H2,C2,P2,87
BO,3,21,23,I5,H3,C1,P4,25234
BO,3,21,23,I5,H4,C3,P4,5903
BO,3,21,23,I3,H3,C1,P4,52156
BO,3,22,23,I4,H2,C3,P3,719
BO,3,22,23,I4,H5,C3,P3,3806
BO,3,22,23,I4,H3,C3,P3,22614
BO,3,23,23,I4,H1,C2,P1,2964
BO,3,23,23,I1,H1,C2,P1,1654
BO,3,23,23,I3,H1,C3,P1,24
BO,3,24,23,I2,H4,C1,P2,1161728
BO,3,24,23,I4,H4,C1,P1,153113
BO,3,24,23,I5,H1,C2,P4,42771
BO,3,25,23,I1,H1,C2,P3,13047
BO,3,25,23,I1,H1,C4,P3,5027
BO,3,25,23,I1,H1,C5,P3,2681
BO,3,26,23,I3,H1,C3,P3,185
BO,3,26,23,I3,H5,C3,P3,73296
BO,3,26,23,I3,H3,C3,P3,47774
BO,3,27,23,I1,H5,C4,P3,23348
BO,3,27,23,I1,H5,C5,P3,187
BO,3,27,23,I1,H5,C3,P3,10068
BO,3,28,23,I3,H4,C5,P1,611
BO,3,28,23,I2,H4,C5,P1,9539
BO,3,28,23,I1,H4,C5,P1,690
BO,3,29,23,I2,H4,C5,P3,4595
BO,3,29,23,I2,H4,C4,P3,6751
BO,3,29,23,I2,H4,C3,P3,81404
BO,3,30,23,I5,H4,C5,P2,2556
BO,3,30,23,I4,H2,C1,P2,2768
BO,3,30,23,I4,H1,C1,P2,129
BO,3,1,24,I5,H3,C1,P4,25234
BO,3,1,24,I2,H3,C1,P1,2217
BO,3,1,24,I4,H1,C4,P4,10865
BO,3,2,24,I4,H2,C2,P1,1222
BO,3,2,24,I3,H1,C5,P4,1066
BO,3,2,24,I5,H1,C1,P4,18411
BO,3,3,24,I3,H4,C1,P1,12391
BO,3,3,24,I2,H1,C1,P4,364
BO,3,3,24,I3,H4,C4,P2,451
BO,3,4,24,I2,H1,C2,P3,12701
BO,3,4,24,I2,H3,C2,P3,738
BO,3,4,24,I2,H2,C2,P3,443
BO,3,5,24,I5,H3,C3,P4,381
BO,3,5,24,I5,H2,C2,P4,477
BO,3,5,24,I5,H5,C2,P4,892
BO,3,6,24,I5,H3,C4,P4,14484
BO,3,6,24,I5,H3,C1,P3,552
BO,3,6,24,I5,H5,C4,P1,50
BO,3,7,24,I4,H5,C1,P4,331
BO,3,7,24,I4,H2,C1,P4,1624
BO,3,7,24,I1,H3,C1,P4,29072
BO,3,8,24,I1,H5,C1,P2,1096
BO,3,8,24,I1,H1,C1,P2,3689
BO,3,8,24,I1,H2,C1,P4,186
BO,3,9,24,I4,H3,C2,P4,729
BO,3,9,24,I1,H3,C2,P4,1392
BO,3,9,24,I4,H3,C1,P4,17504
BO,3,10,24,I1,H4,C1,P4,1422626
BO,3,10,24,I1,H4,C1,P1,182961
BO,3,10,24,I1,H3,C1,P1,4217
BO,3,11,24,I1,H4,C5,P4,14307
BO,3,11,24,I3,H4,C3,P4,23537
BO,3,11,24,I3,H4,C2,P4,7944
BO,3,12,24,I5,H4,C1,P4,1056921
BO,3,12,24,I2,H4,C1,P3,549731
BO,3,12,24,I4,H4,C1,P2,239155
BO,3,13,24,I1,H2,C1,P2,332
BO,3,13,24,I5,H2,C1,P2,2170
BO,3,13,24,I3,H2,C1,P2,2505
BO,3,14,24,I4,H3,C4,P2,26785
BO,3,14,24,I1,H3,C4,P2,4374
BO,3,14,24,I5,H3,C3,P2,727
BO,3,15,24,I5,H2,C1,P4,42713
BO,3,15,24,I5,H2,C4,P4,77495
BO,3,15,24,I4,H4,C3,P4,61707
BO,3,16,24,I4,H3,C5,P2,3095
BO,3,16,24,I1,H2,C5,P2,91091
BO,3,16,24,I3,H2,C5,P2,30022
BO,3,17,24,I5,H1,C3,P1,612
BO,3,17,24,I1,H1,C5,P1,6995
BO,3,17,24,I4,H1,C2,P1,2964
BO,3,18,24,I4,H4,C1,P4,568488
BO,3,18,24,I3,H4,C1,P4,162449
BO,3,18,24,I3,H3,C3,P1,69
BO,3,19,24,I1,H3,C4,P4,5274
BO,3,19,24,I1,H2,C4,P3,195055
BO,3,19,24,I1,H1,C4,P4,357030
BO,3,20,24,I4,H4,C4,P2,1830
BO,3,20,24,I4,H4,C4,P3,7499
BO,3,20,24,I4,H4,C2,P2,25881
BO,3,21,24,I2,H5,C4,P3,2953
BO,3,21,24,I2,H5,C4,P4,739
BO,3,21,24,I2,H5,C4,P2,596857
BO,3,22,24,I1,H4,C1,P3,26799
BO,3,22,24,I5,H1,C5,P3,634
BO,3,22,24,I5,H5,C5,P4,828
BO,3,23,24,I5,H1,C4,P2,1451
BO,3,23,24,I5,H2,C2,P2,257
BO,3,23,24,I1,H2,C3,P2,5681
BO,3,24,24,I3,H1,C1,P3,5964
BO,3,24,24,I3,H3,C1,P3,6722
BO,3,24,24,I3,H2,C1,P3,8565
BO,3,25,24,I4,H2,C5,P1,387
BO,3,25,24,I4,H1,C5,P1,787
BO,3,25,24,I4,H3,C5,P1,3029
BO,3,26,24,I1,H2,C2,P2,87
BO,3,26,24,I1,H3,C2,P2,563
BO,3,26,24,I1,H1,C2,P2,80
BO,3,27,24,I5,H1,C1,P4,18411
BO,3,27,24,I2,H5,C1,P2,180
BO,3,27,24,I2,H5,C1,P1,299
BO,3,28,24,I4,H4,C2,P2,25881
BO,3,28,24,I2,H4,C2,P4,14916
BO,3,28,24,I2,H5,C4,P1,44
BO,3,29,24,I5,H5,C2,P4,892
BO,3,29,24,I5,H5,C2,P3,33831
BO,3,29,24,I3,H5,C2,P1,235
BO,3,30,24,I1,H2,C4,P3,195055
BO,3,30,24,I2,H4,C1,P4,1682296
BO,3,30,24,I2,H4,C1,P2,1161728
BO,3,1,25,I2,H1,C4,P3,2434
BO,3,1,25,I5,H1,C4,P2,1451
BO,3,1,25,I3,H2,C1,P2,2505
BO,3,2,25,I1,H3,C3,P4,4138
BO,3,2,25,I3,H1,C3,P1,24
BO,3,2,25,I4,H4,C5,P1,541
BO,3,3,25,I3,H4,C1,P3,544517
BO,3,3,25,I2,H2,C1,P3,1187
BO,3,3,25,I5,H2,C1,P3,13334
BO,3,4,25,I3,H2,C3,P2,152
BO,3,4,25,I3,H5,C1,P3,17599
BO,3,4,25,I3,H2,C2,P2,43
BO,3,5,25,I3,H3,C4,P3,87871
BO,3,5,25,I3,H1,C2,P3,5071
BO,3,5,25,I3,H1,C5,P3,386
BO,3,6,25,I5,H4,C5,P1,9112
BO,3,6,25,I1,H4,C5,P4,14307
BO,3,6,25,I2,H4,C4,P2,277
BO,3,7,25,I3,H4,C5,P4,1162
BO,3,7,25,I3,H4,C4,P3,183711
BO,3,7,25,I3,H4,C2,P4,7944
BO,3,8,25,I2,H4,C1,P3,549731
BO,3,8,25,I1,H4,C1,P3,26799
BO,3,8,25,I5,H4,C1,P3,2773348
BO,3,9,25,I5,H4,C3,P3,314
BO,3,9,25,I5,H4,C4,P3,11626
BO,3,9,25,I5,H4,C5,P3,399
BO,3,10,25,I5,H4,C1,P4,1056921
BO,3,10,25,I5,H4,C1,P2,197486
BO,3,10,25,I5,H3,C1,P1,3984
BO,3,11,25,I5,H4,C1,P1,80915
BO,3,11,25,I2,H1,C3,P4,5642
BO,3,11,25,I4,H1,C4,P4,10865
BO,3,12,25,I2,H4,C3,P1,38
BO,3,12,25,I4,H4,C4,P1,1003785
BO,3,12,25,I3,H4,C2,P1,53171
BO,3,13,25,I5,H2,C3,P3,80824
BO,3,13,25,I5,H2,C2,P3,439
BO,3,13,25,I5,H2,C5,P3,2388
BO,3,14,25,I1,H5,C5,P4,2037
BO,3,14,25,I1,H5,C3,P4,423
BO,3,14,25,I1,H5,C2,P4,545
BO,3,15,25,I5,H1,C1,P3,1428
BO,3,15,25,I5,H3,C1,P3,552
BO,3,15,25,I2,H1,C3,P2,459
BO,3,16,25,I2,H5,C4,P1,44
BO,3,16,25,I1,H5,C4,P1,3280
BO,3,16,25,I4,H3,C4,P1,452
BO,3,17,25,I1,H2,C1,P4,186
BO,3,17,25,I1,H5,C1,P4,10536
BO,3,17,25,I1,H3,C1,P4,29072
BO,3,18,25,I4,H2,C3,P3,719
