Suggest_Method,n,Iteration,Repeat,I,H,C,P,Highest_Observed_Fluorescence
Random,5,18,6,I4,H2,C2,P2,143
Random,5,19,6,I1,H3,C3,P1,159
Random,5,19,6,I2,H3,C1,P4,15196
Random,5,19,6,I1,H3,C4,P4,5274
Random,5,19,6,I4,H3,C3,P1,96
Random,5,19,6,I1,H4,C3,P1,36
Random,5,20,6,I1,H1,C1,P1,960
Random,5,20,6,I2,H3,C5,P1,5717
Random,5,20,6,I1,H3,C4,P3,40329
Random,5,20,6,I5,H2,C4,P2,2787
Random,5,20,6,I3,H5,C1,P3,17599
Random,5,1,7,I2,H1,C4,P2,807121
Random,5,1,7,I1,H5,C2,P3,955
Random,5,1,7,I3,H5,C5,P3,2004
Random,5,1,7,I2,H5,C3,P2,313
Random,5,1,7,I4,H2,C1,P2,2768
Random,5,2,7,I3,H2,C4,P3,2674917
Random,5,2,7,I4,H3,C5,P3,9668
Random,5,2,7,I2,H4,C2,P4,14916
Random,5,2,7,I3,H5,C5,P2,1061
Random,5,2,7,I4,H1,C5,P1,787
Random,5,3,7,I4,H3,C3,P3,22614
Random,5,3,7,I2,H2,C4,P4,314581
Random,5,3,7,I1,H2,C2,P4,72535
Random,5,3,7,I1,H4,C1,P3,26799
Random,5,3,7,I4,H1,C3,P2,494
Random,5,4,7,I5,H2,C2,P1,1817
Random,5,4,7,I5,H4,C2,P1,1192715
Random,5,4,7,I1,H2,C1,P2,332
Random,5,4,7,I2,H4,C1,P4,1682296
Random,5,4,7,I3,H5,C3,P3,73296
Random,5,5,7,I1,H2,C3,P3,4151
Random,5,5,7,I4,H2,C3,P2,198
Random,5,5,7,I3,H5,C2,P2,51
Random,5,5,7,I5,H1,C2,P2,13391
Random,5,5,7,I4,H3,C3,P2,1122
Random,5,6,7,I3,H3,C4,P3,87871
Random,5,6,7,I3,H1,C4,P2,5106
Random,5,6,7,I5,H4,C5,P3,399
Random,5,6,7,I4,H3,C5,P1,3029
Random,5,6,7,I4,H1,C4,P1,263
Random,5,7,7,I5,H4,C4,P3,11626
Random,5,7,7,I2,H2,C2,P1,156
Random,5,7,7,I3,H2,C3,P4,608
Random,5,7,7,I1,H3,C5,P1,4368
Random,5,7,7,I5,H4,C4,P2,5605
Random,5,8,7,I2,H1,C5,P1,14763
Random,5,8,7,I1,H5,C2,P2,144
Random,5,8,7,I4,H3,C5,P2,3095
Random,5,8,7,I2,H3,C5,P4,2759
Random,5,8,7,I1,H4,C4,P1,79212
Random,5,9,7,I1,H3,C3,P4,4138
Random,5,9,7,I5,H3,C2,P3,4960
Random,5,9,7,I3,H5,C2,P4,2681
Random,5,9,7,I1,H3,C2,P2,563
Random,5,9,7,I1,H4,C3,P4,390622
Random,5,10,7,I3,H2,C1,P1,1041
Random,5,10,7,I4,H3,C3,P1,96
Random,5,10,7,I3,H1,C3,P4,2208
Random,5,10,7,I1,H1,C5,P4,6858
Random,5,10,7,I2,H1,C4,P2,807121
Random,5,11,7,I2,H4,C3,P4,12380
Random,5,11,7,I4,H5,C2,P1,9
Random,5,11,7,I5,H4,C5,P4,1068
Random,5,11,7,I5,H5,C3,P4,1807
Random,5,11,7,I1,H2,C5,P2,91091
Random,5,12,7,I4,H1,C1,P2,129
Random,5,12,7,I5,H1,C5,P3,634
Random,5,12,7,I3,H3,C5,P2,1071
Random,5,12,7,I2,H5,C2,P3,463
Random,5,12,7,I5,H5,C1,P4,237
Random,5,13,7,I2,H5,C2,P4,1400
Random,5,13,7,I1,H5,C4,P2,1189738
Random,5,13,7,I2,H5,C2,P2,62
Random,5,13,7,I3,H3,C1,P2,2693
Random,5,13,7,I5,H4,C5,P4,1068
Random,5,14,7,I1,H5,C2,P4,545
Random,5,14,7,I3,H1,C3,P2,253
Random,5,14,7,I1,H5,C3,P3,10068
Random,5,14,7,I2,H2,C5,P2,2128
Random,5,14,7,I2,H5,C1,P3,11042
Random,5,15,7,I3,H5,C3,P3,73296
Random,5,15,7,I1,H1,C3,P2,3192
Random,5,15,7,I2,H2,C1,P1,60221
Random,5,15,7,I1,H3,C2,P2,563
Random,5,15,7,I1,H4,C4,P2,89908
Random,5,16,7,I2,H5,C5,P3,156
Random,5,16,7,I3,H4,C1,P4,162449
Random,5,16,7,I5,H3,C4,P2,27981
Random,5,16,7,I5,H5,C5,P4,828
Random,5,16,7,I2,H4,C1,P2,1161728
Random,5,17,7,I5,H2,C1,P3,13334
Random,5,17,7,I5,H3,C3,P4,381
Random,5,17,7,I3,H5,C1,P4,468
Random,5,17,7,I4,H5,C4,P4,1358
Random,5,17,7,I1,H1,C2,P4,70151
Random,5,18,7,I3,H2,C2,P1,844
Random,5,18,7,I3,H1,C4,P2,5106
Random,5,18,7,I1,H4,C1,P4,1422626
Random,5,18,7,I5,H3,C1,P3,552
Random,5,18,7,I1,H2,C2,P4,72535
Random,5,19,7,I3,H3,C3,P2,51
Random,5,19,7,I3,H5,C2,P3,116
Random,5,19,7,I4,H4,C5,P2,4125
Random,5,19,7,I4,H5,C1,P4,331
Random,5,19,7,I5,H1,C3,P3,809
Random,5,20,7,I5,H2,C1,P3,13334
Random,5,20,7,I3,H4,C3,P3,2399
Random,5,20,7,I2,H3,C2,P4,397
Random,5,20,7,I5,H1,C4,P4,68986
Random,5,20,7,I5,H4,C5,P4,1068
Random,5,1,8,I4,H3,C3,P1,96
Random,5,1,8,I5,H2,C3,P3,80824
Random,5,1,8,I1,H3,C5,P4,1453
Random,5,1,8,I2,H2,C3,P2,22643
Random,5,1,8,I4,H3,C5,P1,3029
Random,5,2,8,I2,H3,C4,P3,525213
Random,5,2,8,I4,H4,C3,P1,187
Random,5,2,8,I2,H2,C1,P4,342
Random,5,2,8,I2,H3,C3,P2,138
Random,5,2,8,I5,H1,C1,P4,18411
Random,5,3,8,I5,H3,C2,P3,4960
Random,5,3,8,I3,H3,C1,P1,2009
Random,5,3,8,I3,H2,C2,P3,266
Random,5,3,8,I1,H4,C1,P3,26799
Random,5,3,8,I1,H4,C3,P2,12380
Random,5,4,8,I5,H3,C4,P3,125959
Random,5,4,8,I1,H1,C4,P4,357030
Random,5,4,8,I1,H1,C2,P4,70151
Random,5,4,8,I1,H3,C4,P2,4374
Random,5,4,8,I3,H2,C2,P3,266
Random,5,5,8,I1,H3,C3,P4,4138
Random,5,5,8,I2,H4,C2,P3,717
Random,5,5,8,I1,H4,C4,P4,571132
Random,5,5,8,I3,H3,C4,P2,2832
Random,5,5,8,I5,H5,C2,P4,892
Random,5,6,8,I5,H1,C2,P4,42771
Random,5,6,8,I4,H4,C3,P1,187
Random,5,6,8,I2,H2,C4,P3,347695
Random,5,6,8,I4,H2,C1,P3,4469
Random,5,6,8,I4,H5,C5,P2,69154
Random,5,7,8,I5,H5,C1,P1,479
Random,5,7,8,I1,H1,C2,P3,13047
Random,5,7,8,I1,H2,C2,P2,87
Random,5,7,8,I3,H2,C1,P3,8565
Random,5,7,8,I4,H3,C4,P2,26785
Random,5,8,8,I2,H3,C5,P3,6386
Random,5,8,8,I2,H1,C5,P4,3087
Random,5,8,8,I2,H2,C3,P4,1549
Random,5,8,8,I2,H4,C4,P2,277
Random,5,8,8,I1,H4,C4,P3,10325
Random,5,9,8,I5,H1,C3,P3,809
Random,5,9,8,I2,H5,C3,P1,98
Random,5,9,8,I1,H4,C3,P4,390622
Random,5,9,8,I3,H5,C1,P3,17599
Random,5,9,8,I3,H2,C4,P2,670
Random,5,10,8,I1,H2,C2,P3,119
Random,5,10,8,I2,H5,C1,P2,180
Random,5,10,8,I1,H4,C2,P1,178299
Random,5,10,8,I1,H1,C2,P4,70151
Random,5,10,8,I5,H1,C2,P2,13391
Random,5,11,8,I4,H4,C4,P2,1830
Random,5,11,8,I5,H3,C5,P1,4533
Random,5,11,8,I4,H2,C5,P2,14505
Random,5,11,8,I2,H4,C3,P1,38
Random,5,11,8,I1,H1,C3,P4,65332
Random,5,12,8,I5,H3,C2,P3,4960
Random,5,12,8,I3,H3,C4,P4,19498
Random,5,12,8,I4,H2,C3,P3,719
Random,5,12,8,I1,H4,C4,P4,571132
Random,5,12,8,I5,H3,C1,P4,25234
Random,5,13,8,I5,H2,C2,P2,257
Random,5,13,8,I3,H5,C4,P3,1763
Random,5,13,8,I4,H1,C3,P2,494
Random,5,13,8,I1,H1,C2,P4,70151
Random,5,13,8,I1,H4,C2,P2,8411
Random,5,14,8,I4,H5,C3,P4,1341
Random,5,14,8,I2,H2,C5,P2,2128
Random,5,14,8,I4,H5,C4,P3,828
Random,5,14,8,I4,H4,C3,P4,61707
Random,5,14,8,I3,H2,C3,P4,608
Random,5,15,8,I2,H2,C2,P2,65
Random,5,15,8,I3,H2,C3,P2,152
Random,5,15,8,I1,H2,C5,P2,91091
Random,5,15,8,I2,H4,C4,P3,6751
Random,5,15,8,I3,H5,C5,P1,173
Random,5,16,8,I4,H2,C5,P2,14505
Random,5,16,8,I1,H1,C3,P3,235
Random,5,16,8,I4,H5,C1,P4,331
Random,5,16,8,I1,H2,C4,P1,1023
Random,5,16,8,I4,H4,C4,P4,296285
Random,5,17,8,I2,H5,C1,P4,1083
Random,5,17,8,I1,H1,C2,P2,80
Random,5,17,8,I3,H1,C4,P1,402
Random,5,17,8,I5,H5,C3,P3,5033
Random,5,17,8,I5,H2,C3,P1,64
Random,5,18,8,I3,H2,C3,P4,608
Random,5,18,8,I2,H3,C4,P1,2109
Random,5,18,8,I3,H4,C3,P4,23537
Random,5,18,8,I1,H5,C1,P3,2255400
Random,5,18,8,I4,H2,C5,P3,3472
Random,5,19,8,I2,H3,C2,P3,738
Random,5,19,8,I1,H3,C1,P2,907
Random,5,19,8,I1,H2,C3,P1,67
Random,5,19,8,I4,H5,C3,P4,1341
Random,5,19,8,I2,H1,C1,P3,1019
Random,5,20,8,I1,H4,C5,P4,14307
Random,5,20,8,I3,H4,C4,P1,99899
Random,5,20,8,I2,H2,C2,P3,443
Random,5,20,8,I5,H4,C1,P3,2773348
Random,5,20,8,I1,H5,C1,P3,2255400
Random,5,1,9,I5,H2,C4,P2,2787
Random,5,1,9,I4,H4,C4,P4,296285
Random,5,1,9,I5,H5,C5,P3,2468
Random,5,1,9,I3,H4,C1,P3,544517
Random,5,1,9,I3,H4,C5,P3,1628
Random,5,2,9,I1,H4,C1,P3,26799
Random,5,2,9,I2,H5,C3,P1,98
Random,5,2,9,I3,H1,C5,P2,11260
Random,5,2,9,I1,H3,C2,P2,563
Random,5,2,9,I4,H3,C3,P3,22614
Random,5,3,9,I3,H5,C3,P1,46
Random,5,3,9,I3,H4,C2,P2,6784
Random,5,3,9,I2,H2,C4,P3,347695
Random,5,3,9,I5,H2,C3,P1,64
Random,5,3,9,I4,H3,C1,P2,1685
Random,5,4,9,I3,H2,C1,P2,2505
Random,5,4,9,I5,H4,C3,P4,5903
Random,5,4,9,I3,H3,C2,P1,1764
Random,5,4,9,I5,H1,C2,P1,93701
Random,5,4,9,I5,H2,C1,P4,42713
Random,5,5,9,I2,H1,C2,P4,4276
Random,5,5,9,I2,H2,C1,P2,1438
Random,5,5,9,I2,H3,C2,P1,2141
Random,5,5,9,I5,H5,C1,P2,189
Random,5,5,9,I2,H5,C5,P1,204
Random,5,6,9,I4,H3,C4,P3,1243932
Random,5,6,9,I1,H2,C2,P1,1318
Random,5,6,9,I1,H4,C1,P4,1422626
Random,5,6,9,I4,H4,C2,P3,7197
Random,5,6,9,I1,H2,C4,P2,2799
Random,5,7,9,I5,H3,C2,P1,1791
Random,5,7,9,I1,H2,C2,P4,72535
Random,5,7,9,I2,H4,C2,P4,14916
Random,5,7,9,I3,H3,C5,P2,1071
Random,5,7,9,I1,H5,C4,P4,43692
Random,5,8,9,I5,H1,C1,P4,18411
Random,5,8,9,I5,H2,C3,P2,740
Random,5,8,9,I1,H2,C3,P2,5681
Random,5,8,9,I2,H5,C2,P1,1007
Random,5,8,9,I4,H3,C4,P2,26785
Random,5,9,9,I5,H4,C4,P4,225354
Random,5,9,9,I3,H5,C5,P4,51
Random,5,9,9,I4,H5,C3,P2,97728
Random,5,9,9,I4,H2,C1,P1,564
Random,5,9,9,I1,H5,C1,P4,10536
Random,5,10,9,I5,H2,C2,P3,439
Random,5,10,9,I3,H1,C2,P3,5071
Random,5,10,9,I4,H2,C3,P2,198
Random,5,10,9,I5,H3,C3,P4,381
Random,5,10,9,I1,H1,C2,P3,13047
Random,5,11,9,I3,H3,C3,P3,47774
Random,5,11,9,I1,H2,C4,P1,1023
Random,5,11,9,I4,H1,C4,P3,18519
Random,5,11,9,I2,H5,C2,P4,1400
Random,5,11,9,I2,H3,C2,P3,738
Random,5,12,9,I3,H1,C4,P4,33311
Random,5,12,9,I5,H4,C4,P3,11626
Random,5,12,9,I1,H5,C3,P3,10068
Random,5,12,9,I2,H1,C5,P2,97843
Random,5,12,9,I3,H5,C4,P3,1763
Random,5,13,9,I5,H3,C1,P3,552
Random,5,13,9,I1,H4,C3,P3,47866
Random,5,13,9,I4,H3,C4,P3,1243932
Random,5,13,9,I3,H5,C5,P1,173
Random,5,13,9,I3,H1,C3,P3,185
Random,5,14,9,I5,H2,C1,P1,12310
Random,5,14,9,I4,H3,C3,P1,96
Random,5,14,9,I2,H1,C4,P2,807121
Random,5,14,9,I4,H1,C4,P1,263
Random,5,14,9,I1,H2,C1,P3,435
Random,5,15,9,I3,H2,C3,P2,152
Random,5,15,9,I4,H3,C2,P4,729
Random,5,15,9,I3,H4,C1,P2,5963
Random,5,15,9,I2,H5,C2,P4,1400
Random,5,15,9,I3,H5,C1,P3,17599
Random,5,16,9,I4,H5,C2,P4,3438
Random,5,16,9,I5,H2,C3,P3,80824
Random,5,16,9,I2,H4,C2,P1,642076
Random,5,16,9,I3,H1,C1,P2,176
Random,5,16,9,I2,H1,C2,P4,4276
Random,5,17,9,I3,H1,C4,P2,5106
Random,5,17,9,I5,H3,C5,P4,498
Random,5,17,9,I3,H3,C2,P4,306
Random,5,17,9,I4,H5,C5,P1,139
Random,5,17,9,I4,H3,C3,P2,1122
Random,5,18,9,I3,H5,C5,P1,173
Random,5,18,9,I2,H1,C5,P3,1102699
Random,5,18,9,I4,H4,C2,P1,142493
Random,5,18,9,I4,H4,C4,P4,296285
Random,5,18,9,I2,H5,C4,P4,739
Random,5,19,9,I1,H4,C3,P1,36
Random,5,19,9,I5,H3,C2,P1,1791
Random,5,19,9,I1,H1,C4,P4,357030
Random,5,19,9,I2,H2,C4,P2,9817
Random,5,19,9,I1,H5,C4,P1,3280
Random,5,20,9,I1,H3,C1,P1,4217
Random,5,20,9,I5,H3,C3,P3,6468
Random,5,20,9,I5,H3,C3,P2,727
Random,5,20,9,I3,H5,C1,P4,468
Random,5,20,9,I4,H3,C1,P4,17504
Random,5,1,10,I1,H1,C3,P1,35
Random,5,1,10,I4,H4,C5,P3,83
Random,5,1,10,I4,H1,C4,P2,10374
Random,5,1,10,I1,H4,C3,P3,47866
Random,5,1,10,I5,H5,C3,P2,5679
Random,5,2,10,I2,H3,C1,P2,456
Random,5,2,10,I3,H5,C2,P2,51
Random,5,2,10,I5,H2,C3,P2,740
Random,5,2,10,I4,H4,C2,P2,25881
Random,5,2,10,I5,H2,C2,P2,257
Random,5,3,10,I3,H4,C4,P1,99899
Random,5,3,10,I1,H4,C3,P2,12380
Random,5,3,10,I4,H4,C3,P4,61707
Random,5,3,10,I1,H3,C5,P1,4368
Random,5,3,10,I2,H1,C3,P1,11
Random,5,4,10,I2,H4,C3,P1,38
Random,5,4,10,I1,H4,C5,P1,690
Random,5,4,10,I4,H4,C1,P2,239155
Random,5,4,10,I2,H4,C1,P2,1161728
Random,5,4,10,I2,H1,C4,P4,394759
Random,5,5,10,I3,H3,C2,P2,114
Random,5,5,10,I2,H1,C3,P3,260
Random,5,5,10,I3,H4,C3,P3,2399
Random,5,5,10,I5,H2,C5,P2,1942
Random,5,5,10,I2,H5,C3,P3,113506
Random,5,6,10,I5,H2,C5,P4,368
Random,5,6,10,I3,H5,C5,P2,1061
Random,5,6,10,I5,H3,C2,P1,1791
Random,5,6,10,I2,H1,C1,P3,1019
Random,5,6,10,I4,H3,C1,P1,715
Random,5,7,10,I2,H5,C2,P2,62
Random,5,7,10,I2,H1,C5,P3,1102699
Random,5,7,10,I2,H2,C5,P3,234
Random,5,7,10,I5,H1,C4,P4,68986
Random,5,7,10,I3,H3,C1,P1,2009
Random,5,8,10,I5,H2,C5,P3,2388
Random,5,8,10,I4,H4,C4,P4,296285
Random,5,8,10,I1,H1,C4,P1,255
Random,5,8,10,I4,H5,C4,P4,1358
Random,5,8,10,I5,H3,C1,P4,25234
Random,5,9,10,I4,H1,C3,P2,494
Random,5,9,10,I2,H1,C1,P3,1019
Random,5,9,10,I3,H4,C4,P1,99899
Random,5,9,10,I2,H4,C1,P2,1161728
Random,5,9,10,I1,H2,C2,P1,1318
Random,5,10,10,I1,H2,C1,P4,186
Random,5,10,10,I1,H2,C1,P2,332
Random,5,10,10,I2,H4,C1,P2,1161728
Random,5,10,10,I2,H4,C3,P3,81404
Random,5,10,10,I2,H4,C4,P2,277
Random,5,11,10,I2,H4,C5,P4,3997
Random,5,11,10,I1,H1,C4,P4,357030
Random,5,11,10,I1,H3,C2,P2,563
Random,5,11,10,I4,H3,C1,P2,1685
Random,5,11,10,I2,H5,C3,P4,448
Random,5,12,10,I2,H1,C2,P1,2440
Random,5,12,10,I2,H4,C5,P3,4595
Random,5,12,10,I3,H4,C1,P1,12391
Random,5,12,10,I2,H2,C4,P4,314581
Random,5,12,10,I4,H4,C1,P2,239155
Random,5,13,10,I2,H4,C3,P2,84917
Random,5,13,10,I4,H4,C1,P2,239155
Random,5,13,10,I4,H3,C3,P3,22614
Random,5,13,10,I2,H5,C4,P1,44
Random,5,13,10,I3,H4,C2,P1,53171
Random,5,14,10,I2,H5,C1,P3,11042
Random,5,14,10,I4,H2,C1,P2,2768
Random,5,14,10,I5,H1,C5,P1,3490
Random,5,14,10,I3,H3,C5,P1,176
Random,5,14,10,I3,H5,C1,P1,275
Random,5,15,10,I5,H2,C5,P3,2388
Random,5,15,10,I3,H4,C5,P1,611
Random,5,15,10,I2,H4,C4,P3,6751
Random,5,15,10,I3,H4,C1,P1,12391
Random,5,15,10,I4,H1,C1,P3,10066
Random,5,16,10,I5,H5,C3,P2,5679
Random,5,16,10,I3,H2,C3,P1,8
Random,5,16,10,I1,H2,C5,P2,91091
Random,5,16,10,I3,H2,C5,P2,30022
Random,5,16,10,I1,H3,C2,P1,3254
Random,5,17,10,I5,H4,C2,P3,208
Random,5,17,10,I2,H5,C4,P1,44
Random,5,17,10,I5,H1,C3,P4,2794
Random,5,17,10,I4,H3,C1,P2,1685
Random,5,17,10,I3,H1,C5,P3,386
Random,5,18,10,I5,H5,C2,P4,892
Random,5,18,10,I4,H4,C5,P3,83
Random,5,18,10,I1,H2,C5,P2,91091
Random,5,18,10,I3,H3,C3,P2,51
Random,5,18,10,I3,H2,C2,P1,844
Random,5,19,10,I5,H1,C5,P1,3490
Random,5,19,10,I5,H5,C2,P1,6
Random,5,19,10,I5,H4,C5,P1,9112
Random,5,19,10,I3,H1,C2,P3,5071
Random,5,19,10,I2,H4,C3,P2,84917
Random,5,20,10,I2,H3,C1,P4,15196
Random,5,20,10,I3,H1,C2,P2,444
Random,5,20,10,I3,H3,C2,P2,114
Random,5,20,10,I4,H2,C4,P2,23152
Random,5,20,10,I4,H2,C4,P4,55257
Random,5,1,11,I4,H2,C4,P4,55257
Random,5,1,11,I1,H3,C2,P3,444
Random,5,1,11,I1,H1,C5,P2,4490
Random,5,1,11,I3,H5,C2,P4,2681
Random,5,1,11,I3,H2,C3,P1,8
Random,5,2,11,I1,H5,C5,P4,2037
Random,5,2,11,I4,H5,C3,P2,97728
Random,5,2,11,I3,H1,C2,P1,613
Random,5,2,11,I4,H2,C3,P4,463
Random,5,2,11,I4,H5,C2,P1,9
Random,5,3,11,I4,H2,C5,P2,14505
Random,5,3,11,I5,H5,C1,P1,479
Random,5,3,11,I5,H3,C3,P2,727
Random,5,3,11,I1,H1,C2,P2,80
Random,5,3,11,I4,H5,C2,P1,9
Random,5,4,11,I4,H2,C3,P3,719
Random,5,4,11,I2,H5,C1,P2,180
Random,5,4,11,I5,H3,C4,P2,27981
Random,5,4,11,I4,H3,C1,P1,715
Random,5,4,11,I4,H4,C1,P2,239155
Random,5,5,11,I2,H3,C4,P1,2109
Random,5,5,11,I1,H4,C2,P1,178299
Random,5,5,11,I5,H4,C5,P2,2556
Random,5,5,11,I4,H4,C2,P1,142493
Random,5,5,11,I2,H4,C1,P1,207623
Random,5,6,11,I3,H5,C4,P2,123056
Random,5,6,11,I5,H1,C5,P2,48601
Random,5,6,11,I2,H4,C5,P2,1858
Random,5,6,11,I2,H2,C1,P4,342
Random,5,6,11,I1,H5,C3,P2,351
Random,5,7,11,I3,H4,C4,P1,99899
Random,5,7,11,I3,H1,C2,P1,613
Random,5,7,11,I1,H4,C4,P3,10325
Random,5,7,11,I3,H2,C4,P4,87686
Random,5,7,11,I2,H4,C4,P4,218758
Random,5,8,11,I1,H3,C5,P2,11357
Random,5,8,11,I3,H1,C1,P2,176
Random,5,8,11,I5,H4,C2,P1,1192715
Random,5,8,11,I1,H2,C3,P3,4151
Random,5,8,11,I2,H4,C4,P1,768578
Random,5,9,11,I1,H3,C3,P1,159
Random,5,9,11,I1,H1,C5,P4,6858
Random,5,9,11,I4,H3,C2,P1,856
Random,5,9,11,I5,H4,C2,P3,208
Random,5,9,11,I3,H3,C1,P1,2009
Random,5,10,11,I3,H4,C4,P1,99899
Random,5,10,11,I1,H1,C5,P4,6858
Random,5,10,11,I5,H5,C4,P3,965
Random,5,10,11,I4,H1,C1,P2,129
Random,5,10,11,I4,H1,C3,P3,127
Random,5,11,11,I4,H3,C3,P2,1122
Random,5,11,11,I2,H2,C5,P2,2128
Random,5,11,11,I4,H2,C1,P4,1624
Random,5,11,11,I3,H2,C2,P2,43
Random,5,11,11,I4,H4,C2,P4,31394
Random,5,12,11,I5,H3,C5,P2,1507
Random,5,12,11,I1,H1,C1,P1,960
Random,5,12,11,I3,H2,C5,P4,293
Random,5,12,11,I2,H2,C5,P4,614
Random,5,12,11,I3,H1,C5,P1,1330
Random,5,13,11,I1,H2,C4,P4,399845
Random,5,13,11,I5,H2,C2,P3,439
Random,5,13,11,I3,H2,C4,P2,670
Random,5,13,11,I3,H5,C5,P2,1061
Random,5,13,11,I5,H5,C2,P1,6
Random,5,14,11,I2,H1,C3,P3,260
Random,5,14,11,I3,H5,C3,P4,657
Random,5,14,11,I4,H1,C2,P3,6059
Random,5,14,11,I4,H1,C1,P4,106
Random,5,14,11,I4,H2,C4,P4,55257
Random,5,15,11,I5,H3,C4,P1,912
Random,5,15,11,I1,H2,C5,P2,91091
Random,5,15,11,I5,H5,C2,P1,6
Random,5,15,11,I3,H5,C3,P2,71883
Random,5,15,11,I4,H3,C3,P2,1122
Random,5,16,11,I5,H3,C4,P2,27981
Random,5,16,11,I3,H1,C5,P2,11260
Random,5,16,11,I4,H2,C4,P4,55257
Random,5,16,11,I2,H4,C2,P2,7585
Random,5,16,11,I1,H5,C4,P1,3280
Random,5,17,11,I2,H4,C3,P4,12380
Random,5,17,11,I4,H3,C3,P2,1122
Random,5,17,11,I3,H2,C1,P3,8565
Random,5,17,11,I4,H2,C1,P1,564
Random,5,17,11,I3,H1,C1,P4,34
Random,5,18,11,I5,H2,C3,P1,64
Random,5,18,11,I1,H1,C2,P2,80
Random,5,18,11,I2,H4,C5,P1,9539
Random,5,18,11,I4,H5,C1,P3,7614
Random,5,18,11,I4,H3,C5,P4,307
Random,5,19,11,I2,H2,C1,P1,60221
Random,5,19,11,I2,H3,C5,P3,6386
Random,5,19,11,I1,H3,C5,P2,11357
Random,5,19,11,I4,H4,C2,P1,142493
Random,5,19,11,I2,H3,C1,P4,15196
Random,5,20,11,I5,H1,C5,P4,3239
Random,5,20,11,I1,H3,C1,P1,4217
Random,5,20,11,I5,H4,C2,P4,5755
Random,5,20,11,I3,H4,C4,P1,99899
Random,5,20,11,I4,H4,C1,P2,239155
Random,5,1,12,I5,H3,C2,P1,1791
Random,5,1,12,I4,H5,C1,P3,7614
Random,5,1,12,I2,H1,C1,P1,4355
Random,5,1,12,I3,H1,C2,P1,613
Random,5,1,12,I4,H2,C5,P2,14505
Random,5,2,12,I4,H3,C2,P3,20
Random,5,2,12,I2,H3,C2,P3,738
Random,5,2,12,I1,H2,C2,P2,87
Random,5,2,12,I2,H2,C5,P4,614
Random,5,2,12,I1,H4,C3,P2,12380
Random,5,3,12,I1,H4,C3,P4,390622
Random,5,3,12,I3,H1,C3,P2,253
Random,5,3,12,I2,H3,C2,P2,213
Random,5,3,12,I5,H2,C3,P4,299
Random,5,3,12,I4,H2,C2,P2,143
Random,5,4,12,I1,H2,C2,P1,1318
Random,5,4,12,I2,H3,C3,P2,138
Random,5,4,12,I4,H1,C5,P3,270
Random,5,4,12,I5,H2,C2,P4,477
Random,5,4,12,I2,H5,C2,P2,62
Random,5,5,12,I3,H4,C2,P4,7944
Random,5,5,12,I4,H5,C2,P4,3438
Random,5,5,12,I5,H5,C1,P2,189
Random,5,5,12,I5,H1,C4,P4,68986
Random,5,5,12,I2,H3,C5,P2,5824
Random,5,6,12,I2,H1,C4,P2,807121
Random,5,6,12,I2,H4,C4,P2,277
Random,5,6,12,I3,H3,C1,P3,6722
Random,5,6,12,I1,H4,C5,P2,175
Random,5,6,12,I5,H3,C4,P3,125959
Random,5,7,12,I3,H3,C5,P3,2228
Random,5,7,12,I4,H5,C1,P3,7614
Random,5,7,12,I2,H1,C2,P2,625
Random,5,7,12,I2,H5,C2,P4,1400
Random,5,7,12,I2,H1,C3,P4,5642
Random,5,8,12,I5,H1,C3,P2,2506
Random,5,8,12,I1,H4,C3,P2,12380
Random,5,8,12,I1,H3,C2,P1,3254
Random,5,8,12,I1,H4,C3,P4,390622
Random,5,8,12,I1,H3,C5,P2,11357
Random,5,9,12,I2,H2,C3,P3,11373
Random,5,9,12,I5,H2,C1,P4,42713
Random,5,9,12,I5,H4,C5,P4,1068
Random,5,9,12,I1,H3,C1,P2,907
Random,5,9,12,I2,H4,C4,P2,277
Random,5,10,12,I2,H4,C2,P4,14916
Random,5,10,12,I4,H4,C4,P2,1830
Random,5,10,12,I2,H5,C3,P3,113506
Random,5,10,12,I4,H2,C3,P2,198
Random,5,10,12,I5,H4,C2,P4,5755
Random,5,11,12,I2,H1,C5,P3,1102699
Random,5,11,12,I3,H1,C4,P1,402
Random,5,11,12,I3,H5,C1,P3,17599
Random,5,11,12,I3,H4,C3,P2,492
Random,5,11,12,I4,H3,C5,P3,9668
Random,5,12,12,I4,H2,C1,P4,1624
Random,5,12,12,I2,H5,C4,P1,44
Random,5,12,12,I4,H2,C4,P2,23152
Random,5,12,12,I3,H3,C1,P3,6722
Random,5,12,12,I2,H4,C3,P4,12380
Random,5,13,12,I5,H5,C5,P3,2468
Random,5,13,12,I4,H3,C5,P2,3095
Random,5,13,12,I5,H1,C2,P1,93701
Random,5,13,12,I1,H5,C5,P3,187
Random,5,13,12,I4,H3,C3,P2,1122
Random,5,14,12,I3,H3,C5,P3,2228
Random,5,14,12,I5,H4,C2,P1,1192715
Random,5,14,12,I4,H4,C1,P4,568488
Random,5,14,12,I5,H5,C5,P4,828
Random,5,14,12,I3,H5,C1,P1,275
Random,5,15,12,I3,H4,C5,P1,611
Random,5,15,12,I2,H4,C2,P1,642076
Random,5,15,12,I2,H2,C3,P2,22643
Random,5,15,12,I4,H4,C2,P2,25881
Random,5,15,12,I4,H3,C4,P2,26785
Random,5,16,12,I3,H1,C3,P1,24
Random,5,16,12,I1,H1,C1,P1,960
Random,5,16,12,I5,H5,C4,P4,1427
